店铺名称,店铺具体地址,店铺具体坐标.纬度,店铺具体坐标.经度,店铺所在地区,店铺所在城市,店铺所在省份,店铺类别
Babycare金银潭店,金银潭大道1号永旺梦乐城武汉金银潭店3F层,30.650737,114.238161,东西湖区,武汉市,湖北省,购物服务;购物相关场所;购物相关场所
菜鸟驿站(武汉新城璟汇13栋1-102店),金银湖街道马池东路新城璟汇二期13栋1单元102,30.65817,114.23011,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
菜鸟驿站(武汉新城璟汇二期17栋店),金银湖街道马池中路新城璟汇2期17栋102房,30.658506,114.230589,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
菜鸟驿站(武汉新城璟汇13栋店),金银湖街道马驰中路新城璟汇东区13栋1单元103,30.65831,114.23065,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
菜鸟驿站(武汉新澳阳光城17号商铺店),金银湖街道马池中路15号新澳阳光城15号附17号,30.659405,114.229686,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
住商不动产(新城璟汇店),"东西湖金银湖马池中路,航天兴隆国际1-1-16商铺",30.658003,114.227638,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
潮流汇烫染专业店,航天·兴隆国际北门西120米,30.657976,114.227584,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
德佑(新城璟汇旗舰店),环湖中路181号附20号,30.657967,114.227494,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
HeLing欧莱雅专业发型设计工作室(航天·兴隆国际店),航天兴隆国际4栋1单元404,30.656792,114.228336,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
学雷锋志愿服务工作站,环湖中路与二号路交叉口东200米,30.658951,114.227326,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
菜鸟驿站(武汉兴隆国际店),金银湖街道马池中路兴隆国际1号楼2单元1楼,30.65797,114.2273,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
木木桃喜(新城璟汇二期店),金银湖街道环湖中路107号航天兴隆国际二期19栋2单元12层2,30.65837,114.232201,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
乐颐养生驻颜馆(航天·兴隆国际店),环湖中路马池中路航天兴隆国际7栋商铺,30.657393,114.226542,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
学雷锋志愿服务岗,璟汇路与马池东路交叉口西200米,30.655545,114.230337,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
丽水社区应急服务站,联通佳苑,30.655581,114.230742,东西湖区,武汉市,湖北省,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|生活服务;生活服务场所;生活服务场所
丽水社区江城蜂巢,马池中路105号,30.655586,114.230783,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
可莉秀形象工作室(航天·兴隆国际店),马池中路轻工大学旁(航天兴隆国际丽枫酒店旁),30.657057,114.226513,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
众家诚地产(新城璟汇分行),环湖中路东马池中路南航天兴隆国际一期6栋1-2层1-1号,30.656912,114.22637,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
国家电网(东西湖鑫桥供电营业厅),环湖中路94号,30.658438,114.225848,东西湖区,武汉市,湖北省,生活服务;电力营业厅;电力营业厅
诺家地产(金拓·银湖时代店),金拓银湖时代G2-25,30.655666,114.227566,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
风之王装饰,金拓银湖时代南门东70米,30.655419,114.227906,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
住商不动产(金拓·银湖时代店),金拓银湖时代南门旁,30.655552,114.227544,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
妈妈驿站(联通佳苑店),璟汇路与马池东路交叉口西北60米,30.655533,114.231774,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
联通佳苑菜鸟驿站,金银湖街道璟汇路联通佳苑4号楼门面,30.655379,114.231795,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
德佑(航天·兴隆国际店),环湖中路与璟汇路交叉口东北140米,30.656316,114.226159,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
中国联通(金拓银湖时代自控社区厅),金拓银湖时代2栋G19,30.655547,114.226759,东西湖区,武汉市,湖北省,生活服务;电讯营业厅;中国联通营业厅
卡尔造型(金拓银湖时代店),金拓银湖时代G2-18号,30.655554,114.226706,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
21世纪不动产(金湖苑店),金银湖金拓银湖时代G2-20号商铺,30.655406,114.226726,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
中国体育彩票(环湖中路店),璟汇路与环湖中路交叉口东80米,30.655553,114.226347,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
俏落凡新娘造型摄影工作室,庭瑞新汉口b5栋505室,30.657859,114.224978,东西湖区,武汉市,湖北省,生活服务;摄影冲印店;摄影冲印
郑氏专业修脚(金拓银湖时代店),金拓银湖时代,30.655557,114.22625,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
福利彩票(璟汇路店),璟汇路与环湖中路交叉口东60米,30.655482,114.226298,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
瑞帛美学馆,环湖中路庭瑞新汉口悦荟B5栋1012,30.658285,114.224579,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
壹家男士理髮馆,庭瑞新汉口B区5栋13楼1306号,30.658149,114.224777,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
庭瑞新汉口物业,环湖中路94号,30.659741,114.224803,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
废品回收,马池路特1号附90号,30.654926,114.226571,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
庭瑞新汉口售楼处,二号路与环湖中路交叉口西80米,30.659158,114.224586,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
爱丽丝造型(沿海丽水佳园店),马池路特一号,30.654681,114.226569,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(武汉庭瑞新汉口5栋4号店),环湖中路马池中路庭瑞新汉口5栋,30.658724,114.224201,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
燕子专业缝纫,丽水家园D2-1-3-102,30.654551,114.226561,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
庭悦荟招商运营中心,马池中路与环湖中路交叉口西北100米,30.658049,114.224134,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
马池墩社区江城蜂巢,马池东路与马池中路交叉口东南280米,30.657909,114.235262,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
丝妍丽(庭瑞新汉口C区店),庭瑞新汉口南门旁,30.658619,114.223983,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(武汉庭瑞新汉口c区3栋店),金银湖街道马池北路庭瑞新汉口c区3栋二单元103室,30.660225,114.224338,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
住商不动产(二号路店),庭瑞新汉口5-12号商铺,30.658521,114.223886,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
21世纪不动产(庭瑞新汉口店),庭瑞新汉口C区,30.658503,114.223741,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
香港磁立瘦健康形体美学机构(庭瑞新汉口C区店),庭瑞新汉口5-15商铺香港磁立瘦,30.658529,114.223724,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
易居房友(林家合作店),金银湖庭瑞新汉口6栋3号商铺易居房友,30.658463,114.223517,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
顶脊美式按摩,金银潭马池中路9号汉口印象二期B2.3号楼三楼商铺,30.657721,114.223441,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
高价收铁铜铝,万丰·丰泽园东南门东50米,30.661532,114.224467,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
武煤百江燃气,碧水小路与碧水北路交叉口南160米,30.662303,114.234185,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
耳语采耳文化体验馆,金银湖环湖中路二号路,30.658287,114.223239,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
博士工作站,马池北路与环湖中路交叉口西100米,30.661431,114.224255,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
极兔速递,碧水小路与碧水北路交叉口南140米,30.662391,114.234134,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
甫草堂,万丰·丰泽园东南门旁,30.661399,114.224178,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
菜鸟驿站(美联奥林匹克花园五期欣语便民店),将军路街道美联奥林匹克花园5期40栋商铺14号,30.65816,114.23619,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
芭芭多芦荟美容(庭瑞新汉口店),马池中路庭瑞新汉口B1号楼一层15号商铺,30.6575,114.223158,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
青丝阁艾灸头疗美容,丽水佳园马池路1号附70号,30.653842,114.225749,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(武汉庭瑞新汉口B区B1栋店),金银湖街道马池中路庭瑞新汉口B区B1栋23号楼,30.657036,114.223181,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
众家诚地产(万丰丰泽园分行),东西湖区金银湖环湖中路170号附14号,30.661228,114.223811,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
湖北易游国旅,庭悦荟商场一楼,30.657299,114.223018,东西湖区,武汉市,湖北省,生活服务;旅行社;旅行社
型色至尚美发(伊人店),马池中路沿海丽水佳园,30.653623,114.225653,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
爱尚足道(庭瑞新汉口C区店),金银湖街新汉口国际丽都商铺5栋1楼5-11号,30.658163,114.222772,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
丰巢快递柜(沿海丽水佳园店),金银湖丽水佳园C2-1,30.65307,114.226565,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
菜鸟驿站(武汉万丰丰泽园佳选超市店),金银湖街道环湖中路马池北路万丰丰泽园29栋1-2层1号,30.660992,114.223356,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
UCC国际洗衣(庭瑞新汉口店),庭瑞新汉口7栋1层11号商铺,30.658119,114.222715,东西湖区,武汉市,湖北省,生活服务;洗衣店;洗衣店
诺家地产(美联奥林匹克花园店),美联奥林匹克花园4期西门南100米,30.654176,114.234675,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
素喜·美舍,庭瑞新汉口B1栋1218,30.657537,114.222582,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
歌曼丽草本减重(奥园西路店),将军路街奥园西路2号美联奥林匹克花园一期二区10栋商.3商铺,30.653781,114.234419,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
浙联地产(沿海丽水佳园店),马池路丽水佳园会所,30.652722,114.226134,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
爱尚美业(沿海丽水佳园店),金银湖马池路特1号沿海丽水佳园,30.653106,114.225807,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(武汉美联奥林匹克花园4期1栋店),将军路街道美联奥林匹克花园4期1栋2单元1号门面,30.65448,114.23533,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
易居房友(沿海丽水佳园店),丽水佳园会所,30.65283,114.226185,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
京东派(金银湖店),武汉轻工大学金银湖校区大学生活动中心,30.653764,114.224628,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
顺丰速运(轻工大学金银湖校区营业站),金银湖街道环湖中路36号,30.653597,114.224764,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
兔喜生活(沿海丽水佳园店),环湖中路与积学路交叉口东300米,30.652016,114.228644,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
兔喜快递超市(美联一期店),奥园路美联奥林匹克花园,30.654238,114.23551,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
丽水佳园社区服务中心,金银湖街道金银潭马池路特一号,30.652594,114.226096,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
惠民理发店,马池路丰泽园生鲜市场2楼,30.657401,114.219379,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
京东派(金银湖店),武汉轻工大学金银湖校区大学生活动中心,30.653764,114.224628,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
多美依·洗衣(美联奥林匹克花园店),美联奥林匹克花园一期20栋商14,30.654264,114.235232,东西湖区,武汉市,湖北省,生活服务;洗衣店;洗衣店
顺丰速运(轻工大学金银湖校区营业站),金银湖街道环湖中路36号,30.653597,114.224764,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
印象打印体验店,轻工大学金银湖校区大学生活动中心一楼1-6门店,30.653668,114.224619,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
兔喜生活(沿海丽水佳园店),环湖中路与积学路交叉口东300米,30.652016,114.228644,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
郑氏开锁(美联店),美联奥林匹克一期商10栋13号,30.653205,114.234193,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
兔喜快递超市(美联一期店),奥园路美联奥林匹克花园,30.654238,114.23551,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
丽水佳园社区服务中心,金银湖街道金银潭马池路特一号,30.652594,114.226096,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
惠民理发店,马池路丰泽园生鲜市场2楼,30.657401,114.219379,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
废品回收,碧水小路与碧水北路交叉口西南20米,30.663535,114.234502,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
印象造型洗剪烫染吹(金湖苑小区店),李家墩社区金湖苑东门东南90米,30.658102,114.221938,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
豪仔广告,马池中路马池还建小区金湖苑东门16-5号,30.659086,114.22195,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
尚品阁美甲护肤店,马池西路与二号路交叉口西北80米,30.658281,114.221897,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
纤手造型(金湖苑小区店),李家墩社区金湖苑东门旁,30.65888,114.221908,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(武汉万丰丰泽园6栋102店),金银湖街道万丰丰泽园6栋一单元102,30.66368,114.22478,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
梅子发艺(沿海丽水佳园店),环湖中路与积学路交叉口东40米,30.652517,114.225896,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
海鸿汇人力资源,马池西路与马池北路交叉口南60米,30.659784,114.221942,东西湖区,武汉市,湖北省,生活服务;人才市场;人才市场
湖北广电网络(金银湖营业厅),李家墩社区金湖苑东门南130米,30.657695,114.221824,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
柳氏推拿(金湖苑小区店),金苑街7号附117号,30.657642,114.221733,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
中国移动,马池中路庭瑞新汉口二期B2-B3栋1层20号,30.657701,114.221722,东西湖区,武汉市,湖北省,生活服务;电讯营业厅;中国移动营业厅
依媛轻奢美颜护肤(金湖苑小区店)(暂停营业),金银湖马池还建小区金湖苑17-1号,30.658766,114.221676,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
丽君家电维修,碧水北路与碧水小路交叉口东北20米,30.663765,114.234698,东西湖区,武汉市,湖北省,生活服务;维修站点;维修站点
菜鸟驿站(武汉金湖苑24栋2单元蜂巢旁),金银湖街道马池中路金湖苑16-7门面店,30.65904,114.22164,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
华仔造型(金湖苑小区东北),马池中路金湖苑东门还建楼17-2,30.658802,114.221599,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(马池路店),金银湖街道马池路特1号沿海丽水佳园c1栋,30.651513,114.229042,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
武汉轻工大学征兵工作站,环湖中路182号,30.654503,114.222931,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
伊蔻洗衣生活馆(二号路店),金湖苑小区东南门东130米,30.65753,114.221535,东西湖区,武汉市,湖北省,生活服务;洗衣店;洗衣店
起点足浴(金湖苑小区店),金湖苑马池中路21-6号,30.65757,114.221529,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
武汉极素神草传奇,奥林匹克花园一期30区20栋一层商1,30.654246,114.236215,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
骆氏美容(万丰·丰泽园店),环湖中路与金海路交叉口南140米,30.664175,114.224869,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
中国电信(金银湖营业厅),外环东路与外环北路交叉口南200米,30.654473,114.22278,东西湖区,武汉市,湖北省,生活服务;电讯营业厅;中国电信营业厅
菜鸟驿站(武汉轻工大学金银湖校区),金银湖街道环湖中路36号武汉轻工大学金银湖校区菜鸟驿站,30.653993,114.223179,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
中国电信(环湖路营业厅),金湖苑7附108号门面,30.657537,114.221436,东西湖区,武汉市,湖北省,生活服务;电讯营业厅;中国电信营业厅
微时光创意沙龙(马池中路店),金湖苑小区东南门东120米,30.657531,114.2214,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
中国福利彩票(金湖苑小区店),金湖苑小区东南门东110米,30.657533,114.22139,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
长青村村邮站松哥服务区,碧水北路与碧水小路交叉口东北40米,30.664004,114.234877,东西湖区,武汉市,湖北省,生活服务;邮局;邮局
德佑(汀香北路店),马池北路庭瑞新汉口5栋商铺,30.65751,114.221375,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
歌曼丽草本减重(汉口印象店),汉口印象马池中路9号A区3号楼1层4(工商银行武汉马池支行)隔壁公交,30.656954,114.221481,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
德佑(美联奥林匹克花园店),奥园西路2号附72号,30.65233,114.234038,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
爱享家(金湖苑小区店),二号路与马池西路交叉口西80米,30.657516,114.221351,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
武汉村邮邮政服务站,碧水北路西北侧,30.664062,114.23486,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
来电(俭让老妈砂锅串串金银潭店),美联奥林匹克花园商业街2栋商5,30.652226,114.23397,东西湖区,武汉市,湖北省,生活服务;共享设备;充电宝
来电(有间烤吧美联店),美联奥林匹克花园1期2栋商铺6号,30.652186,114.234032,东西湖区,武汉市,湖北省,生活服务;共享设备;充电宝
菜鸟驿站(武汉都市假日小区综合楼特一号店),金银湖街道都市假日小区综合楼,30.65113,114.23023,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
克丽缇娜(汉口印象店),马池中路9号附19号,30.657004,114.221247,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
速递易,将军路街道美联奥林匹克花园13栋,30.653063,114.235764,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
怪兽充电(骆家品味老汉口),马池中路9号汉口印象A5栋,30.656515,114.221168,东西湖区,武汉市,湖北省,生活服务;共享设备;充电宝
菜鸟驿站(武汉美联奥林匹克花园店),常青花园新区街道美联奥林匹克花园,30.652566,114.235156,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
香薰世家美肤美发养生会所(东西湖店),美联奥林匹克花园3栋15号,30.651678,114.233857,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
圆梦美学馆(美联·奥林匹克花园二期店),奥园东路与奥园路交叉口西南160米,30.654154,114.237853,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
中国福利彩票,马池路美联奥林匹克花园3栋商14门面,30.651778,114.233942,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
致美摄影文印店,外环东路与外环北路交叉口西南140米,30.654066,114.2223,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
菜鸟驿站(武汉汉口印像2栋1单元101店),金银湖街道马池中路9号汉口印象2栋1单元101大门旁便利店,30.656691,114.220718,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
圆通速递常青分公司,马池八队金银角山味馆对面,30.664384,114.235707,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
美国UCC国际洗衣(美联·奥林匹克花园二期店),金银潭大道永旺梦乐城附近,30.654191,114.237341,东西湖区,武汉市,湖北省,生活服务;洗衣店;洗衣店
来电(醉美水乡金银潭店),将军路街奥林西路2号美联奥林匹克花园四期7栋/单元1-2层商1号,30.655195,114.238125,东西湖区,武汉市,湖北省,生活服务;共享设备;充电宝
美联·奥公馆营销中心,常青北路与金银潭大道交叉口北220米,30.651218,114.233797,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
金湖苑物业服务中心,金银湖街道马池小路金湖苑小区28栋1单元,30.658572,114.220151,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
常青理发,将军路街马池二村金银角再生资源市场,30.664504,114.236067,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
洁希亚,奥园东路与奥园路交叉口南80米,30.654835,114.238319,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
形象美发店,将军路街道金银潭美联奥林匹克花园二期30栋商6形象美发中医养生馆,30.653135,114.236193,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
百合美学皮肤管理中心(美联奥园店),将军路街美联奥林匹克花园四期东门烟酒商贸二楼,30.654718,114.238317,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
兔喜生活,奥园东路与奥园路交叉口南160米,30.654151,114.238085,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
金银湖别墅营销中心,金银湖环湖路69号,30.66009,114.219994,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
好安家房地产,金银湖马池中路庭瑞新汉口9栋1单元101,30.655977,114.220139,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
怪兽充电(武汉程大姐招待所金银湖机场高速店),马池路商铺53号(沿海之星隔壁),30.650494,114.225976,东西湖区,武汉市,湖北省,生活服务;共享设备;充电宝
菜鸟驿站(武汉将军路街常青村11号门店),将军路街道将军路街办事处道常青村11号,30.664585,114.236624,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
菜鸟驿站(武汉美联奥林匹克花园2期25栋店),将军路街道奥园西路2号美联奥林匹克花园30栋,30.654143,114.238318,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
老田殡葬服务中心,环湖中路与马池路交叉口北80米,30.650511,114.225674,东西湖区,武汉市,湖北省,生活服务;丧葬设施;丧葬设施
维修电动车(沿海丽水佳园店),沿海丽水佳园西1门南270米,30.650514,114.225661,东西湖区,武汉市,湖北省,生活服务;维修站点;维修站点
京东快递,金银潭大道与常青北路交叉口东北220米,30.65092,114.234687,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
老手艺理发店,常青花园新区街道常青花园二十三村南门车库,30.655085,114.238947,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
锦云手机维修(沿海丽水佳园店),金银湖丽水佳园一期商铺11号中国移动,30.650429,114.225669,东西湖区,武汉市,湖北省,生活服务;维修站点;维修站点
芭芭多芦荟美容(美联奥林匹克店),奥园东路23号,30.654182,114.23848,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
中国福利彩票(马池路店),马池路1号附22号,30.650365,114.225662,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
24小时自助政务服务,金湖苑小区东南门西南90米,30.656816,114.219665,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
中央空调冷库维修,汀香北路马池北路路口东区7-2,30.658719,114.219455,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
杜氏足疗养生馆(金湖苑小区店),金银湖汀香北路马池北路公交车站金湖苑7-7门店,30.658443,114.219431,东西湖区,武汉市,湖北省,生活服务;洗浴推拿场所;洗浴推拿场所
金银湖急开锁,汀香北路7-5号,30.65857,114.219432,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
瑞杰电脑维修,汀香北路7-3号,30.658499,114.219417,东西湖区,武汉市,湖北省,生活服务;维修站点;维修站点
乐珹图文广告(金湖苑小区店),金银湖街道金湖苑7-10,30.658403,114.219405,东西湖区,武汉市,湖北省,生活服务;摄影冲印店;摄影冲印
空调家电维修(金湖苑小区店),金湖苑小区西门北140米,30.658704,114.219405,东西湖区,武汉市,湖北省,生活服务;维修站点;维修站点
21世纪不动产(金湖苑店),金湖苑小区西门北130米,30.658592,114.219442,东西湖区,武汉市,湖北省,生活服务;中介机构;中介机构
敏文家电维修中心(金湖苑小区店),马池还建小区金湖苑4-8号,30.657454,114.219415,东西湖区,武汉市,湖北省,生活服务;维修站点;维修站点
中国体育彩票(二号路店),金湖苑小区4-15,30.657255,114.21941,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
兰剑集团胜赢驾校(金银湖报名咨询处)(暂停营业),汀香北路与马池北路交叉口南140米,30.657815,114.219304,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
武汉美联蓝坤保洁清洗服务有限公司,马池东路3号美联奥林匹克花园一期9栋506,30.65039,114.234127,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
志愿者服务之家,金湖苑小区西门西南80米,30.656936,114.219401,东西湖区,武汉市,湖北省,生活服务;生活服务场所;生活服务场所
尚尚造型(金地北辰阅风华店),奥园东路与碧水南路交叉口东南100米,30.654843,114.239243,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
菜鸟驿站(金地北辰阅风华门面店),将军路街道奥园东路金地北辰阅风华5号楼9号,30.65479,114.2392,东西湖区,武汉市,湖北省,生活服务;物流速递;物流速递
CM SALON,美联奥林匹克花园1期18栋商6,30.651799,114.236734,东西湖区,武汉市,湖北省,生活服务;美容美发店;美容美发店
中国福利彩票(常青北路店),常青北路美联奥林匹克花园,30.651772,114.236552,东西湖区,武汉市,湖北省,生活服务;彩票彩券销售点;彩票彩券销售点
庭瑞五方馆共享棋牌,池中路9号家美天晟阳光城(汉口印象)二期B23号楼/单元2层商145,30.657915,114.224,东西湖区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
顶点台球俱乐部,环湖中路航天兴隆国际商业街,30.657401,114.22654,东西湖区,武汉市,湖北省,体育休闲服务;运动场馆;台球厅
联赢棋牌俱乐部,金拓银湖时代G1商铺五号,30.656261,114.226722,东西湖区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
1+健身私教馆(金银湖旗舰店),金银湖街道璟汇路联通佳苑四栋外56号商铺,30.655505,114.231986,东西湖区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
唯玩篮球公园武汉旗舰店,马池中路庭悦荟B5座四楼,30.657824,114.224855,东西湖区,武汉市,湖北省,体育休闲服务;运动场馆;综合体育馆
任意健身金银湖庭瑞新汉口,环湖中路庭瑞新汉口售楼处,30.659164,114.22457,东西湖区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
