店铺名称,店铺具体地址,店铺具体坐标.纬度,店铺具体坐标.经度,店铺所在地区,店铺所在城市,店铺所在省份,店铺类别
精途酒店(武汉园博园店),长风路与丰美路交叉口华生汉口城市广场南区c502,30.612357,114.206451,硚口区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
星辰太空舱青年公寓(武汉汉口火车站店),发展大道179号天梨豪园一期C栋3单元903,30.613418,114.250662,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
艺选·轻旅酒店(武汉汉口火车站店),金墩街东方商都4楼,30.615757,114.259089,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉友发招待所,红旗公寓东南门东70米,30.622339,114.25616,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
麗枫酒店(武汉金银湖店),金银湖街道潇湘东路全能通双创园R2栋,30.673277,114.176982,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
时尚公寓,发展大道贺家墩社区发展公寓5层,30.612071,114.251595,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
雅斯特国际酒店(武汉汉口火车站店),常青街银河里66号(欧亚达国际广场),30.614867,114.253953,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
汉口6+1酒店公寓,汉口火车站斜对面金涛鸿公馆一单元1108,30.613024,114.254823,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉永鑫宾馆(汉口火车站店),银墩路68号(汉口火车站出站口西侧台湾风情广场旁),30.617457,114.253496,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉如家便捷酒店公寓(汉口火车站店),发展大道166号江锋大厦A座6楼,30.611803,114.251086,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
叶子时尚公寓(武汉汉口站店),发展大道发展公寓602室,30.612156,114.251491,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
武汉汉口快捷公寓(2号店),发展大道178号金涛鸿公馆28层2801,30.613049,114.254902,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
乐动快捷酒店(武汉汉口火车站店),欧亚达斜对面永和豆浆2层,30.613265,114.253716,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉怡景商务宾馆,发展大道172号怡景商务大厦B座805,30.612854,114.254224,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
麗枫酒店(武汉汉口火车站大武汉1911店),发展大道226号(发展大道与新华路交叉口近汉口火车站大武汉1911商业区),30.616372,114.264631,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉江汉宇坤宾馆,常青一路210号学林华府3-5栋1-2层3室,30.622124,114.260933,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
中知图酒店(武汉汉口火车站店),发展大道162号力兴花园综合楼,30.610624,114.247986,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
万越公寓(武汉汉口火车站泛海CBD店),发展大道常青路79号远洋中心K6栋1楼,30.613724,114.246722,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉卓耀电竞公寓,后湖街塔子湖东路18号星汇君泊公寓第6层11-20号,30.649395,114.280761,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
爱情公寓(武汉汉口火车站店),发展大道166号发展公寓704室,30.612066,114.251701,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
城市民宿(武汉汉口火车站店),江锋大厦B座3楼,30.612289,114.251093,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉怡景果然公寓(8号店),汉口火车站D1出口怡景商务大厦B座13楼1304,30.612906,114.254273,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
武汉青尘青年旅舍,金墩街特1号东方帝园7栋2单元402,30.618253,114.260111,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
如家精选酒店(武汉汉口火车站店),常青街银河里66号欧亚达国际广场一楼,30.614388,114.254394,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
雅斯特酒店(武汉长丰大道园博园店),长丰大道常码头787号(武汉农业集团大厦),30.60744,114.220135,硚口区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
易佰酒店(武汉汉口火车站店),发展大道219号(近汉口火车站华南海鲜市场),30.617043,114.264934,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
华岭尚尚电竞酒店(武汉后湖市民之家店),后湖街道兆瑞大道余华岭佳园4号楼,30.658119,114.283361,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉恩典365酒店公寓,常青路64-6号思联公馆17楼,30.613406,114.248885,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉初相见青年旅舍,常青路179号天梨豪园小区5栋翠景阁,30.614347,114.249962,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
布丁酒店(汉口火车站店),金墩街64号(汉口火车站地铁站D2口步行410米),30.616873,114.258457,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
武汉添雅1911酒店(汉口火车站店),常青街街道新华路591号大武汉1911B座,30.614271,114.26231,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;四星级宾馆
